Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,
2011-04-12,65,45,55,6.8,10,0,0.52,0,M,
2011-04-13,47,43,45,-3.6,20,0,0.83,0,M,
2011-04-14,68,42,55,6,10,0,0,0,M,
2011-04-15,56,36,46,-3.4,19,0,0,0,M,
2011-04-16,51,30,40.5,-9.3,24,0,2.01,0,M,
2011-04-17,61,44,52.5,2.3,12,0,0.51,0,M,
2011-04-18,62,38,50,-0.6,15,0,T,0,M,
2011-04-19,50,41,45.5,-5.4,19,0,0.18,0,M,
2011-04-20,49,41,45,-6.3,20,0,0,0,0,
2011-04-21,55,35,45,-6.7,20,0,0,0,0,
2011-04-22,55,28,41.5,-10.5,23,0,0,0,0,
2011-04-23,52,36,44,-8.4,21,0,0.63,0,0,
2011-04-24,76,52,64,11.3,1,0,0.01,0,0,
2011-04-25,61,53,57,3.9,8,0,0.06,0,M,
2011-04-26,83,53,68,14.6,0,3,T,0,M,
2011-04-27,76,63,69.5,15.7,0,5,T,0,M,
2011-04-28,67,60,63.5,9.4,1,0,0.17,0,M,
2011-04-29,73,45,59,4.6,6,0,0,0,M,
2011-04-30,64,47,55.5,0.8,9,0,0,0,M,
2011-05-01,70,42,56,0.9,9,0,0,0,M,
2011-05-02,65,37,51,-4.4,14,0,0,0,M,
2011-05-03,79,49,64,8.3,1,0,0,0,0,
2011-05-04,61,46,53.5,-2.5,11,0,0.32,0,0,
2011-05-05,62,39,50.5,-5.8,14,0,0,0,0,
2011-05-06,72,39,55.5,-1.1,9,0,0,0,0,
2011-05-07,71,47,59,2.1,6,0,T,0,0,
2011-05-08,73,43,58,0.8,7,0,0,0,M,
2011-05-09,71,47,59,1.5,6,0,0,0,M,
2011-05-10,71,50,60.5,2.8,4,0,0,0,M,
2011-05-11,67,50,58.5,0.5,6,0,0,0,M,
2011-05-12,74,46,60,1.7,5,0,0,0,M,
2011-05-13,74,45,59.5,0.9,5,0,0,0,M,
2011-05-14,68,53,60.5,1.6,4,0,0.04,0,M,
2011-05-15,64,52,58,-1.2,7,0,0.83,0,M,
2011-05-16,55,49,52,-7.4,13,0,0.06,0,M,
2011-05-17,56,49,52.5,-7.2,12,0,0.76,0,0,
2011-05-18,64,51,57.5,-2.5,7,0,0.62,0,M,
2011-05-19,66,55,60.5,0.2,4,0,0.85,0,M,
2011-05-20,73,54,63.5,2.9,1,0,T,0,M,
2011-05-21,77,54,65.5,4.6,0,1,T,0,M,
2011-05-22,67,53,60,-1.2,5,0,0,0,0,
2011-05-23,64,51,57.5,-3.9,7,0,0.18,0,0,
2011-05-24,80,63,71.5,9.8,0,7,T,0,0,
2011-05-25,82,57,69.5,7.5,0,5,0,0,0,
2011-05-26,84,56,70,7.7,0,5,0,0,0,
2011-05-27,90,64,77,14.4,0,12,0,0,0,
2011-05-28,83,65,74,11.1,0,9,0,0,0,
2011-05-29,84,68,76,12.8,0,11,0,0,0,
2011-05-30,89,67,78,14.5,0,13,0.33,0,0,
2011-05-31,87,63,75,11.2,0,10,0,0,0,
2011-06-01,88,64,76,11.9,0,11,0.03,0,0,
2011-06-02,73,56,64.5,0.1,0,0,0,0,0,
2011-06-03,74,50,62,-2.8,3,0,0,0,0,
2011-06-04,78,46,62,-3.1,3,0,0,0,0,
2011-06-05,74,46,60,-5.4,5,0,0,0,0,
2011-06-06,83,57,70,4.3,0,5,0,0,M,
2011-06-07,91,58,74.5,8.5,0,10,0,0,0,
2011-06-08,93,65,79,12.7,0,14,T,0,0,
2011-06-09,92,64,78,11.4,0,13,0.26,0,0,
2011-06-10,84,65,74.5,7.6,0,10,0,0,0,
2011-06-11,68,56,62,-5.3,3,0,1.21,0,0,
2011-06-12,64,53,58.5,-9.1,6,0,0.41,0,0,
2011-06-13,73,57,65,-2.9,0,0,0.17,0,0,
2011-06-14,66,54,60,-8.2,5,0,0.74,0,0,
2011-06-15,82,52,67,-1.5,0,2,0.06,0,0,
2011-06-16,85,56,70.5,1.7,0,6,0,0,0,
2011-06-17,76,62,69,0,0,4,0.48,0,0,
2011-06-18,84,62,73,3.7,0,8,0,0,M,
2011-06-19,81,56,68.5,-1.1,0,4,0,0,M,
2011-06-20,83,51,67,-2.9,0,2,0,0,0,
2011-06-21,86,55,70.5,0.4,0,6,0,0,0,
2011-06-22,70,66,68,-2.4,0,3,0.9,0,0,
2011-06-23,69,62,65.5,-5.2,0,1,0.64,0,0,
2011-06-24,67,58,62.5,-8.4,2,0,0.95,0,0,
2011-06-25,78,56,67,-4.1,0,2,0.7,0,0,
2011-06-26,82,63,72.5,1.1,0,8,0,0,0,
2011-06-27,85,59,72,0.4,0,7,0,0,0,
2011-06-28,85,63,74,2.2,0,9,0,0,0,
2011-06-29,82,63,72.5,0.5,0,8,0.2,0,M,
2011-06-30,81,60,70.5,-1.7,0,6,0,0,0,
2011-07-01,80,53,66.5,-5.9,0,2,0,0,0,
2011-07-02,85,58,71.5,-1,0,7,0,0,0,
2011-07-03,73,64,68.5,-4.2,0,4,0.15,0,0,
2011-07-04,88,66,77,4.1,0,12,0,0,M,
2011-07-05,89,63,76,3,0,11,0,0,M,
2011-07-06,91,62,76.5,3.4,0,12,0.16,0,M,
2011-07-07,88,66,77,3.8,0,12,0,0,M,
2011-07-08,78,66,72,-1.4,0,7,0.43,0,M,
2011-07-09,86,63,74.5,1,0,10,0.03,0,M,
2011-07-10,85,59,72,-1.6,0,7,0,0,M,
2011-07-11,92,66,79,5.4,0,14,T,0,0,
2011-07-12,92,75,83.5,9.8,0,19,0,0,0,
2011-07-13,89,65,77,3.2,0,12,T,0,0,
2011-07-14,81,58,69.5,-4.3,0,5,0,0,0,
2011-07-15,86,56,71,-2.9,0,6,T,0,0,
2011-07-16,89,59,74,0.1,0,9,0,0,0,
2011-07-17,93,65,79,5.1,0,14,0,0,0,
2011-07-18,89,72,80.5,6.5,0,16,0.01,0,M,
2011-07-19,91,67,79,5,0,14,0,0,M,
2011-07-20,92,64,78,4,0,13,0,0,M,
2011-07-21,98,72,85,11,0,20,0,0,M,
2011-07-22,103,73,88,14,0,23,0,0,M,
2011-07-23,98,68,83,9,0,18,0,0,0,
2011-07-24,85,73,79,5,0,14,0.01,0,0,
2011-07-25,73,63,68,-5.9,0,3,0.4,0,0,
2011-07-26,88,64,76,2.1,0,11,0.46,0,0,
2011-07-27,84,61,72.5,-1.4,0,8,0,0,0,
2011-07-28,84,61,72.5,-1.3,0,8,0,0,0,
2011-07-29,77,72,74.5,0.7,0,10,0.07,0,0,
2011-07-30,89,67,78,4.3,0,13,0,0,0,
2011-07-31,90,62,76,2.3,0,11,0,0,0,
2011-08-01,92,65,78.5,4.9,0,14,0.1,0,0,
2011-08-02,89,64,76.5,2.9,0,12,T,0,0,
2011-08-03,83,59,71,-2.5,0,6,T,0,0,
2011-08-04,88,65,76.5,3.1,0,12,0,0,0,
2011-08-05,86,69,77.5,4.2,0,13,1.2,0,0,
2011-08-06,83,68,75.5,2.2,0,11,0.72,0,0,
2011-08-07,89,67,78,4.8,0,13,1.17,0,0,
2011-08-08,88,68,78,4.9,0,13,0.04,0,0,
2011-08-09,83,64,73.5,0.5,0,9,0.77,0,M,
2011-08-10,86,68,77,4.1,0,12,T,0,0,
2011-08-11,81,60,70.5,-2.3,0,6,0,0,0,
2011-08-12,83,56,69.5,-3.2,0,5,0,0,0,
2011-08-13,83,56,69.5,-3.1,0,5,T,0,0,
2011-08-14,71,65,68,-4.4,0,3,0.8,0,0,
2011-08-15,70,62,66,-6.3,0,1,0.71,0,0,
2011-08-16,75,60,67.5,-4.7,0,3,0.01,0,0,
2011-08-17,87,57,72,0,0,7,0,0,0,
2011-08-18,84,62,73,1.1,0,8,0.02,0,0,
2011-08-19,86,66,76,4.3,0,11,0.17,0,0,
2011-08-20,86,64,75,3.4,0,10,0,0,0,
2011-08-21,86,65,75.5,4.1,0,11,0.14,0,0,
2011-08-22,77,62,69.5,-1.7,0,5,T,0,0,
2011-08-23,77,54,65.5,-5.5,0,1,0,0,M,
2011-08-24,81,58,69.5,-1.3,0,5,0,0,M,
2011-08-25,79,68,73.5,2.9,0,9,0.59,0,M,
2011-08-26,86,64,75,4.6,0,10,0,0,0,
2011-08-27,72,64,68,-2.2,0,3,1.39,0,0,
2011-08-28,75,63,69,-0.9,0,4,3.84,0,M,
2011-08-29,77,55,66,-3.7,0,1,0,0,0,
2011-08-30,81,52,66.5,-3,0,2,0,0,0,
2011-08-31,84,55,69.5,0.3,0,5,0,0,0,
2011-09-01,80,63,71.5,2.6,0,7,0,0,0,
2011-09-02,79,58,68.5,-0.1,0,4,0,0,0,
2011-09-03,86,62,74,5.6,0,9,0,0,0,
2011-09-04,85,67,76,7.9,0,11,T,0,0,
2011-09-05,84,66,75,7.3,0,10,0.01,0,0,
2011-09-06,67,59,63,-4.4,2,0,1.04,0,0,
2011-09-07,64,58,61,-6.1,4,0,0.76,0,0,
2011-09-08,73,58,65.5,-1.3,0,1,3.85,0,0,
2011-09-09,85,61,73,6.6,0,8,0,0,0,
2011-09-10,81,57,69,2.9,0,4,0,0,0,
2011-09-11,76,58,67,1.3,0,2,0,0,0,
2011-09-12,82,61,71.5,6.2,0,7,0,0,0,
2011-09-13,84,63,73.5,8.5,0,9,0,0,0,
2011-09-14,83,66,74.5,9.9,0,10,0,0,0,
2011-09-15,77,48,62.5,-1.7,2,0,0.06,0,0,
2011-09-16,65,42,53.5,-10.3,11,0,0,0,0,
2011-09-17,66,41,53.5,-9.9,11,0,0,0,0,
2011-09-18,69,47,58,-5,7,0,0,0,0,
2011-09-19,68,42,55,-7.6,10,0,0,0,0,
2011-09-20,66,51,58.5,-3.7,6,0,0.13,0,0,
2011-09-21,78,54,66,4.2,0,1,0.06,0,0,
2011-09-22,80,66,73,11.7,0,8,0.32,0,0,
2011-09-23,72,67,69.5,8.6,0,5,1.29,0,0,
2011-09-24,79,69,74,13.5,0,9,0.04,0,0,
2011-09-25,80,65,72.5,12.4,0,8,0,0,0,
2011-09-26,83,64,73.5,13.8,0,9,0,0,0,
2011-09-27,81,63,72,12.8,0,7,0,0,0,
2011-09-28,79,64,71.5,12.7,0,7,0.78,0,0,
2011-09-29,73,58,65.5,7.1,0,1,0.3,0,0,
2011-09-30,76,53,64.5,6.5,0,0,1.01,0,0,
2011-10-01,63,50,56.5,-1.1,8,0,0.21,0,,
2011-10-02,68,49,58.5,1.3,6,0,0.41,0,,
2011-10-03,63,53,58,1.2,7,0,0.27,0,,
2011-10-04,61,52,56.5,0.1,8,0,0.31,0,,
2011-10-05,69,41,55,-1,10,0,0,0,,
2011-10-06,66,35,50.5,-5.1,14,0,0,0,,
2011-10-07,65,37,51,-4.2,14,0,0,0,,
2011-10-08,79,43,61,6.2,4,0,0,0,,
2011-10-09,85,47,66,11.6,0,1,0,0,,
2011-10-10,85,49,67,13,0,2,0,0,,
2011-10-11,72,54,63,9.3,2,0,0,0,,
2011-10-12,61,50,55.5,2.2,9,0,0.05,0,,
2011-10-13,62,54,58,5.1,7,0,0.69,0,,
2011-10-14,71,57,64,11.4,1,0,1.27,0,,
2011-10-15,64,51,57.5,5.3,7,0,T,0,,
2011-10-16,65,50,57.5,5.6,7,0,T,0,,
2011-10-17,66,50,58,6.4,7,0,T,0,,
2011-10-18,68,47,57.5,6.3,7,0,0,0,,
2011-10-19,57,48,52.5,1.6,12,0,1.17,0,,
2011-10-20,70,53,61.5,10.9,3,0,0.11,0,,
2011-10-21,63,48,55.5,5.2,9,0,0,0,,
2011-10-22,59,41,50,0,15,0,0,0,,
2011-10-23,57,36,46.5,-3.2,18,0,0,0,,
2011-10-24,60,34,47,-2.3,18,0,0.01,0,,
2011-10-25,60,40,50,1,15,0,0,0,,
2011-10-26,54,42,48,-0.7,17,0,0.02,0,,
2011-10-27,48,33,40.5,-8,24,0,0.75,T,,
2011-10-28,47,29,38,-10.2,27,0,0,0,,
2011-10-29,41,34,37.5,-10.4,27,0,1.25,12.3,,
2011-10-30,46,29,37.5,-10.1,27,0,T,T,,
2011-10-31,52,25,38.5,-8.8,26,0,0,0,,
2011-11-01,53,30,41.5,-5.5,23,0,0,0,,
2011-11-02,52,25,38.5,-8.2,26,0,0,0,,
2011-11-03,58,30,44,-2.4,21,0,0,0,,
2011-11-04,52,33,42.5,-3.6,22,0,0,0,,
2011-11-05,50,26,38,-7.8,27,0,0,0,,
2011-11-06,56,23,39.5,-6,25,0,0,0,,
2011-11-07,64,31,47.5,2.3,17,0,0,0,,
2011-11-08,69,37,53,8.1,12,0,0,0,,
2011-11-09,69,40,54.5,9.9,10,0,0,0,,
2011-11-10,60,47,53.5,9.2,11,0,0.43,0,,
2011-11-11,49,37,43,-1,22,0,0.01,0,,
2011-11-12,54,35,44.5,0.8,20,0,0,0,,
2011-11-13,62,34,48,4.6,17,0,0,0,,
2011-11-14,67,47,57,14,8,0,T,0,,
2011-11-15,65,52,58.5,15.8,6,0,T,0,,
2011-11-16,58,46,52,9.6,13,0,0.67,0,,
2011-11-17,52,34,43,1,22,0,0.03,0,,
2011-11-18,45,30,37.5,-4.2,27,0,0,0,,
2011-11-19,53,32,42.5,1.1,22,0,0,0,,
2011-11-20,67,42,54.5,13.5,10,0,0,0,,
2011-11-21,55,34,44.5,3.8,20,0,0,0,,
2011-11-22,45,31,38,-2.3,27,0,0.39,0,,
2011-11-23,40,35,37.5,-2.4,27,0,1.33,0,,
2011-11-24,48,27,37.5,-2.1,27,0,0,0,,
2011-11-25,61,27,44,4.8,21,0,0,0,,
2011-11-26,64,32,48,9.2,17,0,0,0,,
2011-11-27,55,29,42,3.5,23,0,0,0,,
2011-11-28,65,51,58,19.9,7,0,0,0,,
2011-11-29,66,48,57,19.3,8,0,0.94,0,,
2011-11-30,61,40,50.5,13.2,14,0,0.01,0,,
2011-12-01,49,31,40,3.1,25,0,0,0,M,
2011-12-02,50,24,37,0.5,28,0,0,0,M,
2011-12-03,45,27,36,-0.2,29,0,0,0,M,
2011-12-04,52,26,39,3.2,26,0,0,0,M,
2011-12-05,58,39,48.5,13.1,16,0,0,0,M,
2011-12-06,60,50,55,20,10,0,0.13,0,M,
2011-12-07,56,45,50.5,15.9,14,0,2.05,0,M,
2011-12-08,45,33,39,4.8,26,0,0.56,T,M,
2011-12-09,48,27,37.5,3.7,27,0,0,0,M,
2011-12-10,42,25,33.5,0,31,0,0,0,M,
2011-12-11,38,20,29,-4.1,36,0,0,0,M,
2011-12-12,45,22,33.5,0.8,31,0,0,0,M,
2011-12-13,46,19,32.5,0.1,32,0,0,0,M,
2011-12-14,47,29,38,6,27,0,0,0,M,
2011-12-15,53,39,46,14.4,19,0,0.04,0,M,
2011-12-16,53,33,43,11.7,22,0,T,0,M,
2011-12-17,43,24,33.5,2.6,31,0,0,0,M,
2011-12-18,28,14,21,-9.6,44,0,0,0,M,
2011-12-19,45,13,29,-1.3,36,0,0,0,M,
2011-12-20,45,28,36.5,6.5,28,0,0,0,M,
2011-12-21,55,34,44.5,14.9,20,0,0.69,0,0,
2011-12-22,56,44,50,20.7,15,0,0.01,0,M,
2011-12-23,48,30,39,9.9,26,0,0.69,0,M,
2011-12-24,34,20,27,-1.8,38,0,0,0,M,
2011-12-25,41,18,29.5,1,35,0,0,0,M,
2011-12-26,44,27,35.5,7.3,29,0,0,0,M,
2011-12-27,58,26,42,14,23,0,0.66,0,M,
2011-12-28,56,27,41.5,13.7,23,0,0,0,M,
2011-12-29,33,19,26,-1.5,39,0,0,0,M,
2011-12-30,40,26,33,5.7,32,0,0,0,M,
2011-12-31,41,32,36.5,9.4,28,0,0.17,0,M,
2012-01-01,53,31,42,15.1,23,0,0.11,0,,
2012-01-02,48,31,39.5,12.7,25,0,T,0,,
2012-01-03,32,11,21.5,-5.1,43,0,T,T,,
2012-01-04,26,7,16.5,-9.9,48,0,0,0,,
2012-01-05,38,23,30.5,4.2,34,0,0,0,,
2012-01-06,52,27,39.5,13.3,25,0,0,0,,
2012-01-07,61,25,43,16.9,22,0,0,0,,
2012-01-08,43,26,34.5,8.5,30,0,0,0,,
2012-01-09,42,21,31.5,5.6,33,0,0,0,,
2012-01-10,46,26,36,10.2,29,0,0,0,,
2012-01-11,45,27,36,10.2,29,0,0,0,,
2012-01-12,38,33,35.5,9.8,29,0,0.96,T,,
2012-01-13,45,28,36.5,10.8,28,0,0.03,0,,
2012-01-14,34,16,25,-0.6,40,0,0,0,,
2012-01-15,19,5,12,-13.6,53,0,0,0,,
2012-01-16,34,4,19,-6.6,46,0,0.2,2.3,,
2012-01-17,43,31,37,11.3,28,0,0.05,T,,
2012-01-18,48,18,33,7.3,32,0,0,0,,
2012-01-19,30,11,20.5,-5.2,44,0,0.13,1.7,,
2012-01-20,28,17,22.5,-3.3,42,0,T,T,,
2012-01-21,21,14,17.5,-8.3,47,0,0.22,2.8,,
2012-01-22,29,5,17,-8.9,48,0,0,0,,
2012-01-23,34,26,30,4,35,0,0.21,T,,
2012-01-24,54,33,43.5,17.4,21,0,T,0,,
2012-01-25,39,33,36,9.8,29,0,0,0,,
2012-01-26,39,31,35,8.7,30,0,0.28,T,,
2012-01-27,44,34,39,12.6,26,0,0.77,0,,
2012-01-28,46,35,40.5,14,24,0,0,0,,
2012-01-29,42,29,35.5,8.9,29,0,0,0,,
2012-01-30,38,24,31,4.2,34,0,T,T,,
2012-01-31,56,29,42.5,15.6,22,0,0,0,,
2012-02-01,62,38,50,22.9,15,0,T,0,,
2012-02-02,44,33,38.5,11.3,26,0,0,0,,
2012-02-03,41,24,32.5,5.1,32,0,0,0,,
2012-02-04,43,26,34.5,7,30,0,T,T,,
2012-02-05,38,21,29.5,1.8,35,0,0,0,,
2012-02-06,53,22,37.5,9.6,27,0,0,0,,
2012-02-07,48,28,38,9.9,27,0,0,0,,
2012-02-08,38,20,29,0.7,36,0,0,0,,
2012-02-09,47,24,35.5,7,29,0,0,0,,
2012-02-10,51,20,35.5,6.8,29,0,0,0,,
2012-02-11,41,27,34,5.1,31,0,T,T,,
2012-02-12,29,14,21.5,-7.6,43,0,0,0,,
2012-02-13,45,20,32.5,3.2,32,0,T,T,,
2012-02-14,44,25,34.5,5,30,0,0,0,,
2012-02-15,49,32,40.5,10.8,24,0,T,0,,
2012-02-16,41,24,32.5,2.6,32,0,0.13,T,,
2012-02-17,51,34,42.5,12.4,22,0,0.01,0,,
2012-02-18,47,31,39,8.6,26,0,0,0,,
2012-02-19,46,28,37,6.4,28,0,0,0,,
2012-02-20,43,22,32.5,1.7,32,0,0,0,,
2012-02-21,44,17,30.5,-0.5,34,0,0.02,0,,
2012-02-22,57,38,47.5,16.2,17,0,0,0,,
2012-02-23,52,31,41.5,10,23,0,T,0,,
2012-02-24,36,29,32.5,0.7,32,0,0.72,1.5,,
2012-02-25,44,30,37,5,28,0,T,T,,
2012-02-26,40,25,32.5,0.2,32,0,0,0,,
2012-02-27,53,19,36,3.5,29,0,0,0,,
2012-02-28,46,32,39,6.2,26,0,0,0,,
2012-02-29,37,29,33,0.1,32,0,0.59,4.4,,
2012-03-01,34,27,30.5,-2.6,34,0,0.51,1.1,,
2012-03-02,34,26,30,-3.3,35,0,0.09,0.3,,
2012-03-03,48,32,40,6.4,25,0,0.32,0,,
2012-03-04,42,27,34.5,0.6,30,0,0,0,,
2012-03-05,37,21,29,-5.1,36,0,0,0,,
2012-03-06,41,15,28,-6.4,37,0,0,0,,
2012-03-07,60,32,46,11.3,19,0,0,0,,
2012-03-08,68,43,55.5,20.5,9,0,0,0,,
2012-03-09,59,32,45.5,10.2,19,0,0.01,T,,
2012-03-10,43,27,35,-0.6,30,0,T,T,,
2012-03-11,60,27,43.5,7.6,21,0,0,0,,
2012-03-12,74,30,52,15.7,13,0,0,0,,
2012-03-13,72,49,60.5,23.9,4,0,0.02,0,,
2012-03-14,67,42,54.5,17.6,10,0,0,0,,
2012-03-15,55,39,47,9.8,18,0,0,0,,
2012-03-16,49,41,45,7.4,20,0,0.04,0,,
2012-03-17,57,43,50,12.1,15,0,0,0,,
2012-03-18,72,39,55.5,17.2,9,0,0,0,,
2012-03-19,79,39,59,20.4,6,0,0,0,,
2012-03-20,79,46,62.5,23.5,2,0,0,0,,
2012-03-21,75,52,63.5,24.1,1,0,T,0,,
2012-03-22,83,54,68.5,28.8,0,4,0,0,,
2012-03-23,75,53,64,23.9,1,0,0,0,,
2012-03-24,64,49,56.5,16,8,0,T,0,,
2012-03-25,51,42,46.5,5.6,18,0,0.01,0,,
2012-03-26,53,31,42,0.7,23,0,T,0,,
2012-03-27,50,25,37.5,-4.2,27,0,0,0,,
2012-03-28,56,38,47,4.9,18,0,0.18,0,,
2012-03-29,53,41,47,4.5,18,0,0,0,,
2012-03-30,53,35,44,1.1,21,0,0,0,,
2012-03-31,46,33,39.5,-3.8,25,0,0.34,0.3,,
2012-04-01,50,34,42,-1.7,23,0,0.15,0,,
2012-04-02,55,37,46,1.9,19,0,0,0,,
2012-04-03,60,31,45.5,1,19,0,0,0,,
2012-04-04,64,41,52.5,7.6,12,0,T,0,,
2012-04-05,53,36,44.5,-0.8,20,0,0,0,,
2012-04-06,55,30,42.5,-3.2,22,0,0,0,,
2012-04-07,58,31,44.5,-1.7,20,0,T,0,,
2012-04-08,62,39,50.5,3.9,14,0,0,0,,
2012-04-09,60,44,52,5,13,0,T,0,,
2012-04-10,62,39,50.5,3.1,14,0,0,0,,
2012-04-11,58,41,49.5,1.7,15,0,0.02,0,,
2012-04-12,59,39,49,0.8,16,0,0.01,0,,
2012-04-13,65,31,48,-0.6,17,0,0,0,,
2012-04-14,71,41,56,7,9,0,0,0,,
2012-04-15,80,55,67.5,18.1,0,3,T,0,,
2012-04-16,92,58,75,25.2,0,10,0,0,,
2012-04-17,78,53,65.5,15.3,0,1,0,0,,
2012-04-18,62,45,53.5,2.9,11,0,0,0,,
2012-04-19,73,43,58,7.1,7,0,0,0,,
2012-04-20,77,47,62,10.7,3,0,0,0,,
2012-04-21,78,57,67.5,15.8,0,3,0.02,0,,
2012-04-22,57,43,50,-2,15,0,1.84,0,,
2012-04-23,62,43,52.5,0.1,12,0,0.92,0,,
2012-04-24,55,41,48,-4.7,17,0,0.01,0,,
2012-04-25,61,39,50,-3.1,15,0,0.04,0,,
2012-04-26,61,34,47.5,-5.9,17,0,T,0,,
2012-04-27,53,38,45.5,-8.3,19,0,0.01,0,,
2012-04-28,60,35,47.5,-6.6,17,0,0,0,,
2012-04-29,61,33,47,-7.4,18,0,0,0,,
2012-04-30,64,33,48.5,-6.2,16,0,T,0,,
2012-05-01,53,46,49.5,-5.6,15,0,0.49,0,,
2012-05-02,56,45,50.5,-4.9,14,0,0,0,,
2012-05-03,54,50,52,-3.7,13,0,0.31,0,,
2012-05-04,71,50,60.5,4.5,4,0,0.05,0,,
2012-05-05,69,55,62,5.7,3,0,0.02,0,,
2012-05-06,69,49,59,2.4,6,0,0.03,0,,
2012-05-07,73,45,59,2.1,6,0,0.01,0,,
2012-05-08,61,50,55.5,-1.7,9,0,0.49,0,,
2012-05-09,64,57,60.5,3,4,0,0.13,0,,
2012-05-10,65,46,55.5,-2.2,9,0,0.59,0,,
2012-05-11,68,46,57,-1,8,0,0,0,,
2012-05-12,81,40,60.5,2.2,4,0,0,0,,
2012-05-13,84,52,68,9.4,0,3,0,0,,
2012-05-14,72,60,66,7.1,0,1,0.22,0,,
2012-05-15,72,59,65.5,6.3,0,1,0.54,0,,
2012-05-16,76,61,68.5,9.1,0,4,T,0,,
2012-05-17,72,48,60,0.3,5,0,0,0,,
2012-05-18,74,43,58.5,-1.5,6,0,0,0,,
2012-05-19,83,44,63.5,3.2,1,0,0,0,,
2012-05-20,86,49,67.5,6.9,0,3,0,0,,
2012-05-21,72,51,61.5,0.6,3,0,0.05,0,,
2012-05-22,70,61,65.5,4.3,0,1,0.13,0,,
2012-05-23,80,59,69.5,8.1,0,5,0,0,,
2012-05-24,78,61,69.5,7.8,0,5,T,0,,
2012-05-25,77,60,68.5,6.5,0,4,0.03,0,,
2012-05-26,87,63,75,12.7,0,10,0,0,,
2012-05-27,84,59,71.5,8.9,0,7,0,0,,
2012-05-28,89,65,77,14.1,0,12,0,0,,
2012-05-29,93,66,79.5,16.3,0,15,0.18,0,,
2012-05-30,80,65,72.5,9,0,8,T,0,,
2012-05-31,81,58,69.5,5.7,0,5,T,0,,
2012-06-01,76,54,65,0.9,0,0,0.04,0,,
2012-06-02,63,55,59,-5.4,6,0,1.71,0,,
2012-06-03,77,52,64.5,-0.3,0,0,0.06,0,,
2012-06-04,60,50,55,-10.1,10,0,0.02,0,,
2012-06-05,64,50,57,-8.4,8,0,0.03,0,,
2012-06-06,71,49,60,-5.7,5,0,0.17,0,,
2012-06-07,75,47,61,-5,4,0,0.03,0,,
2012-06-08,84,51,67.5,1.2,0,3,T,0,,
2012-06-09,77,57,67,0.4,0,2,0.01,0,,
2012-06-10,84,58,71,4.1,0,6,0,0,,
2012-06-11,78,58,68,0.7,0,3,0,0,,
2012-06-12,75,59,67,-0.6,0,2,0.19,0,,
2012-06-13,72,61,66.5,-1.4,0,2,0.83,0,,
2012-06-14,78,57,67.5,-0.7,0,3,0,0,,
2012-06-15,80,55,67.5,-1,0,3,0,0,,
2012-06-16,82,52,67,-1.8,0,2,0,0,,
2012-06-17,76,56,66,-3,0,1,0,0,,
2012-06-18,74,57,65.5,-3.8,0,1,0,0,,
2012-06-19,73,56,64.5,-5.1,0,0,0,0,,
2012-06-20,97,65,81,11.1,0,16,0,0,,
2012-06-21,96,73,84.5,14.4,0,20,0,0,,
2012-06-22,94,69,81.5,11.1,0,17,0.14,0,,
2012-06-23,87,62,74.5,3.8,0,10,0.23,0,,
2012-06-24,85,57,71,0.1,0,6,T,0,,
2012-06-25,74,59,66.5,-4.6,0,2,0.76,0,,
2012-06-26,72,52,62,-9.4,3,0,T,0,,
2012-06-27,81,60,70.5,-1.1,0,6,T,0,,
2012-06-28,87,60,73.5,1.7,0,9,0,0,,
2012-06-29,95,70,82.5,10.5,0,18,T,0,,
2012-06-30,93,66,79.5,7.3,0,15,0,0,,
2012-07-01,92,67,79.5,7.1,0,15,0.53,0,M,
2012-07-02,85,62,73.5,1,0,9,0.15,0,M,
2012-07-03,87,61,74,1.3,0,9,0,0,M,
2012-07-04,91,69,80,7.1,0,15,0.06,0,M,
2012-07-05,88,67,77.5,4.5,0,13,0,0,M,
2012-07-06,90,62,76,2.9,0,11,0,0,M,
2012-07-07,92,71,81.5,8.3,0,17,T,0,M,
2012-07-08,91,64,77.5,4.1,0,13,0,0,M,
2012-07-09,85,59,72,-1.5,0,7,0,0,M,
2012-07-10,87,58,72.5,-1.1,0,8,0,0,M,
2012-07-11,88,60,74,0.4,0,9,0,0,M,
2012-07-12,91,63,77,3.3,0,12,0,0,M,
2012-07-13,91,66,78.5,4.7,0,14,0,0,M,
2012-07-14,92,70,81,7.2,0,16,T,0,M,
2012-07-15,87,68,77.5,3.6,0,13,0.14,0,M,
2012-07-16,92,70,81,7.1,0,16,0,0,M,
2012-07-17,96,70,83,9.1,0,18,0,0,M,
2012-07-18,100,77,88.5,14.5,0,24,0.33,0,M,
2012-07-19,83,69,76,2,0,11,T,0,M,
2012-07-20,71,61,66,-8,0,1,0.44,0,M,
